"id_plant","date.x","ID_trt","block","plant","n_trt","drought","tmp","VPD","DAD","Cumul_FC","Cumul_N","Cumul_DD","time","machine","anet_420","ci_420","gs_420","vpd_leaf","temperature_leaf","vcmax_tleaf","vcmax_tleaf_se","jmax_tleaf","jmax_tleaf_se","rd_tleaf","rd_tleaf_se","TPU","TPU_se","aci_RMSE","aci_ci_transistion","aci_ci_transition_set","aci_km","aci_gammastar","aci_fitmethod","aci_tcorrect","aci_fittpu","deltaC13","percentage_C","percentage_N","total_leaves","stem","rep_org","senescence","roots","transpiration","big_D13","chi","leaves_disk_mg_noChl","nb_disks_scanned","nb_disks_chlorophyll","sample","type","total.leaf.area","chl_disk_leaf_area","nb_disk_SLA","leaf_area_for_SLA","LMA","SLA","Abs_649_mean","Abs_665_mean","Abs_649_sd","Abs_665_sd","chlA_ugml","chlB_ugml","chlA_gml","chlB_gml","chlA_g","chlB_g","chlA_gm2","chlB_gm2","chlA_mmolm2","chlB_mmolm2","chlA_mmolg","chlB_mmolg","chl_mmolm2","chl_gm2","chlmass","chl_mmolg","ratio_chlA_B","Nmass","Narea","nrubisco","nbioe","nlightharvesting","nphoto","Ncw","Nstrucutre","z","patm","nstar","gammastar_pa","Km","D","ca","beta_num","beta_denom","betaleaf","date.y","plant_surface_area","datetime","Abg_all","Abg_t4","biomass_t4","biomass_all","RS_t4","RS_all","root_total","leaves_stem_ratio","Abg_flowers_ratio","stem_and_roots","cost_trans","Ecost","ratio_J_V","N_total_leaves","Ncost","WUE","NUE","betaplant","Sdt_DD","N_level","treatment"
"hn_b6_p5","25-May","B6","6","5","HN","predrought",29.16,1.95,0,14.75409836,525,0,"t1","stan",32.04034453,253.1401216,0.480344364,1.4985003,25.00091144,158.3616403,2.535833355,284.689508,NA,3.257836267,0.462950672,17.1977258,NA,5.854993561,311.0605914,NA,710.3779109,42.75202701,"bilinear",FALSE,TRUE,-32.83,41.22978235,5.25059056,NA,NA,NA,NA,NA,NA,25.6728393147017,0.901391496385663,18.1,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,36.1102317544484,0.0276929820556139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0525059056,1.89600041969319,0.651895050923221,0.1194190099744,NA,NA,0.0519199704138672,0.0273839445785929,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2344.53644079869,0.940661099915814,2492.43477912344,"5/26/2023",994.329,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79771760042826,NA,NA,NA,NA,NA,0,"210 ppm","HN x predrought"
"hn_b6_p6","25-May","B6","6","6","HN","predrought",29.16,1.95,0,14.75409836,525,0,"t1","gibson",48.93842624,264.5962588,1.078962964,1.282216203,24.93090957,222.9999562,6.02383256,483.8198079,NA,3.452435632,1.158118424,19.06824718,NA,25.27252971,310.8036741,NA,706.7181939,42.61042012,"bilinear",FALSE,TRUE,-30.18,42.3435233,4.944577976,NA,NA,NA,NA,NA,NA,22.8702233404137,0.782636582220919,18,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,35.9107277116062,0.0278468319559229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04944577976,1.77563393344941,0.980206240845634,0.216705853486214,NA,NA,0.0515216780356174,0.029015934571339,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1760.62084754113,4.57064357973243,385.201956098313,"5/26/2023",1803.5855,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16959597725697,NA,NA,NA,NA,NA,0,"210 ppm","HN x predrought"
"hn_b6_p7","25-May","B6","6","7","HN","predrought",29.16,1.95,0,14.75409836,525,0,"t1","gibson",48.79613537,259.6469811,1.047463222,1.337471576,24.92373776,224.5538324,4.466537295,521.6182916,NA,3.806473634,0.869101666,21.62853149,NA,19.67441036,329.6418385,NA,706.1205202,42.59186609,"bilinear",FALSE,TRUE,-31.27,43.48065305,5.405982743,NA,NA,NA,NA,NA,NA,24.0211410816223,0.83140428311959,18.5,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,36.9082479258175,0.0270942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05405982743,1.99525351361335,0.878392277126908,0.207919471128803,NA,NA,0.0535217025054662,0.026824512344068,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1990.30881252634,2.74977729952785,723.807274453855,"5/26/2023",1718.8155,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.32290977190198,NA,NA,NA,NA,NA,0,"210 ppm","HN x predrought"
"hn_b6_p8","25-May","B6","6","8","HN","predrought",29.16,1.95,0,14.75409836,525,0,"t1","stan",24.92215097,322.2667935,0.905103391,1.518062539,25.02019602,88.18736458,1.201986737,154.7772712,NA,-1.190532993,0.255494489,NA,NA,2.904986814,352.9181062,NA,711.5598966,42.79422068,"bilinear",FALSE,TRUE,-32.37,37.3884704,5.252771522,NA,NA,NA,NA,NA,NA,25.1852464268367,0.880730780798165,16.6,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,37.848766984931,0.0264209399581798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05252771522,1.98810925361259,0.34620412572375,0.0619166388361538,NA,NA,0.0554268587172267,0.0278791814969477,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2236.94965121003,1.37613550504691,1625.5300753495,"5/26/2023",1126.155,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75509577746359,NA,NA,NA,NA,NA,0,"210 ppm","HN x predrought"
"ln_b7_p1","24-May","B7","7","1","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",31.98753499,299.8927153,0.877164396,1.512289684,25.00631168,128.3512623,1.486526222,219.9458576,NA,0.507496711,0.276486356,12.83916667,NA,5.621409106,309.6866866,NA,710.7083503,42.76383235,"bilinear",FALSE,TRUE,-31.43,40.97390203,3.58565844,NA,NA,NA,NA,NA,NA,24.1903011656359,0.838572083289658,21.1,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,42.0953530397161,0.0237555912420195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358565844,1.50939557911638,0.663686818431643,0.11589191708572,NA,NA,0.0642560212043503,0.042570696571118,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2025.25464330531,2.52093548719374,803.374244836304,"5/26/2023",305.819,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71362442144054,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p2","24-May","B7","7","2","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",29.79363837,299.9298787,0.765333634,1.511949004,25.01707979,123.3556283,0.909966162,220.8306714,NA,2.324639564,0.184948893,13.40967241,NA,7.544015648,339.3132929,NA,711.3740422,42.78749684,"bilinear",FALSE,TRUE,-33.41,42.28120847,3.116855863,NA,NA,NA,NA,NA,NA,26.2882918300417,0.927469992798376,18.5,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,36.9082479258175,0.0270942148760331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03116855863,1.15037688940642,0.836921920440333,0.152672099597164,NA,NA,0.0535217025054662,0.0465253631208489,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2483.94287366143,0.508908715853341,4880.92028350574,"5/26/2023",364.466,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79019534368502,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p3","24-May","B7","7","3","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",26.45955416,318.4339396,0.89541764,1.508061466,25.01849376,99.50868144,0.697447514,180.5953447,NA,0.631688539,0.153192349,11.05361914,NA,2.297111359,367.7152541,NA,711.461289,42.79060112,"bilinear",FALSE,TRUE,-32.63,40.34171552,2.62260894,NA,NA,NA,NA,NA,NA,25.460785428533,0.892406162225976,18.9,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,37.7062640971865,0.0265207923389742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0262260894,0.988887853152823,0.785380385609936,0.145244582457594,NA,NA,0.0551369990558815,0.0557565742971671,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2297.43650754685,1.11990000115736,2051.46576048984,"5/26/2023",289.5495,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8148702413356,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p4","24-May","B7","7","4","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",20.13345662,277.1396617,0.316506988,1.492953431,25.00548427,92.21014644,1.436253774,166.8107895,NA,1.898706473,0.296971034,11.71505154,NA,3.722650252,370.6978485,NA,710.656867,42.7620079,"bilinear",FALSE,TRUE,-32.83,40.62330177,4.806355445,NA,NA,NA,NA,NA,NA,25.6728393147017,0.901391496385663,14.9,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,29.7261023834962,0.0336404681346719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04806355445,1.42874214049545,0.503722069522512,0.0928561594418731,NA,NA,0.0396177794836207,0.0277291320530956,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2344.53644079869,0.940661099915814,2492.43477912344,"5/26/2023",564.424,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80902857158503,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p5","24-May","B7","7","5","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",31.90480175,270.4430721,0.56394078,1.498267388,24.99659347,150.895524,1.630119628,264.1958276,NA,4.024645036,0.301025147,11.49533415,NA,44.43882874,303.8108859,NA,710.1126668,42.74256873,"bilinear",FALSE,TRUE,-30.5,40.40749134,2.785491559,NA,NA,NA,NA,NA,NA,23.2078390923156,0.796942334420153,22.1,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,44.0903934681387,0.0226806776111589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02785491559,1.22813418838489,0.958951533199837,0.171088400842175,NA,NA,0.0685277507868729,0.0557982600231927,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1826.5394668252,3.98880886069072,457.916017191384,"5/26/2023",930.65,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75085264689495,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p6","24-May","B7","7","6","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",14.04312768,210.902248,0.125465774,1.492475502,24.9930548,119.7520755,8.807629052,185.6471885,NA,6.887472609,1.378800702,12.3977886,NA,14.32149463,262.3768528,NA,709.8951337,42.73481451,"bilinear",FALSE,TRUE,-30.94,41.26580194,3.145416081,NA,NA,NA,NA,NA,NA,23.6724248240563,0.81662817051086,18.8,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,37.5067600543442,0.0266618603833304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03145416081,1.17974366221143,0.792248668336859,0.125152969130344,NA,NA,0.0547319129713438,0.0463930553089379,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1919.22915798554,3.25289229360229,590.006979868419,"5/26/2023",1265.4125,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55026280525718,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p7","24-May","B7","7","7","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",23.78014918,235.8105989,0.274584369,1.500048992,25.0016673,145.5700995,3.669078381,244.2669686,NA,5.843855208,0.635919141,12.21247584,NA,8.218646351,286.5615126,NA,710.4228384,42.75365509,"bilinear",FALSE,TRUE,-29.72,34.29552425,3.282064033,NA,NA,NA,NA,NA,NA,22.3852908438801,0.762088595079666,21.7,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,43.2923772967697,0.0230987546178162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03282064033,1.42088354428794,0.7996129441528,0.13672460956149,NA,NA,0.0668098116347657,0.0470199066653608,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1668.05868289602,5.47564105353953,304.632583945174,"5/26/2023",1080.8215,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67800234690366,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b7_p8","24-May","B7","7","8","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",35.96169884,280.8231361,0.794454307,1.496379082,24.99855788,150.0608351,1.494860656,266.2075925,NA,1.500067868,0.289762054,11.97146521,NA,20.98143985,311.3439983,NA,710.23443,42.74689177,"bilinear",FALSE,TRUE,-30.85,36.61069099,3.067900408,NA,NA,NA,NA,NA,NA,23.5773616055306,0.812600068030958,17.4,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,39.6728039480602,0.0252061840980336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03067900408,1.21712211418758,0.962275275587636,0.173950915266766,NA,NA,0.0591743476200293,0.048618250322013,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1900.07638360947,3.39737358306007,559.27802378979,"5/26/2023",1335.2895,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7739978077731,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p1","24-May","B2","2","1","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",35.64315877,257.7272281,0.583527595,1.500224997,24.99116875,177.9304874,2.709382286,340.5774023,NA,5.147087968,0.513436524,16.67367682,NA,9.048897412,321.9210044,NA,709.7820865,42.7307348,"bilinear",FALSE,TRUE,-31.87,40.2579167,4.065326552,NA,NA,NA,NA,NA,NA,24.6557796990074,0.858295749957939,19.2,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,38.3047762257133,0.0261064049586777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04065326552,1.5572142385881,0.891801346856553,0.173943376541217,NA,NA,0.0563572671238446,0.0361910813087239,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2122.98506749043,1.94254102543919,1092.89072389627,"5/26/2023",826.692,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91410368889935,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p2","24-May","B2","2","2","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",33.21117845,286.6415494,1.075211977,1.495787747,25.01395717,138.7462111,1.168432124,198.4876516,NA,0.044507338,0.147896905,12.147564,NA,24.46465562,219.3378068,NA,711.1942089,42.78087478,"bilinear",FALSE,TRUE,-32.13,40.95821908,2.670744693,NA,NA,NA,NA,NA,NA,24.9310341264839,0.869959073156099,17,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,38.7607854664956,0.0257992707826932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02670744693,1.03520162081155,1.04607376533754,0.152492675346592,NA,NA,0.0572920054098395,0.0553438134736743,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2181.86011484948,1.63592941036711,1333.71287356455,"5/26/2023",704.742,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43058069857448,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p3","24-May","B2","2","3","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",32.10395971,240.4892726,0.425415807,1.499188608,25.00749253,195.5046112,4.511543859,393.7616825,NA,7.242711527,0.831371105,19.22354524,NA,13.22385708,323.9933162,NA,710.7799449,42.76640164,"bilinear",FALSE,TRUE,-31.15,41.38314561,4.841454558,NA,NA,NA,NA,NA,NA,23.8943076843681,0.826029986625766,17,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,38.7607854664956,0.0257992707826932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04841454558,1.87658581468425,0.813120101649594,0.166880447857902,NA,NA,0.0572920054098395,0.0305299149985738,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1964.30651381275,2.92787978683402,670.897255633847,"5/26/2023",284.5175,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.01407874772419,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p4","24-May","B2","2","4","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",28.26453348,291.1439984,0.611571354,1.503100312,25.00898522,118.5627294,0.624722662,231.2490841,NA,0.680061121,0.12679131,14.9654937,NA,6.432318726,401.0467769,NA,710.8730768,42.76969771,"bilinear",FALSE,TRUE,-33.26,40.10746487,4.429728824,NA,NA,NA,NA,NA,NA,26.1290522787926,0.920722554186129,17.1,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,38.9887900868867,0.0256483978541395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04429728824,1.72709767260768,0.53579346366693,0.106488707552385,NA,NA,0.0577609885014089,0.033443961750118,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2447.4873980164,0.608000234346345,4025.4711425361,"5/26/2023",771.159,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95043657707833,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p5","24-May","B2","2","5","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",27.3252237,232.5093188,0.319412834,1.49610866,24.99987447,169.4526841,4.234359027,304.1951094,NA,5.051207441,0.771510521,13.86478394,NA,23.92577037,300.3767657,NA,710.3131769,42.74973659,"bilinear",FALSE,TRUE,-31.68,38.5554237,3.518057923,NA,NA,NA,NA,NA,NA,24.4547257105089,0.849776513157158,18.2,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,36.3097357972907,0.0275408228135501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03518057923,1.27739753703695,1.03535312703579,0.189394161493656,NA,NA,0.0523191219199298,0.0409575879105647,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2080.48988303056,2.18313264647297,952.983725653026,"5/26/2023",973.5465,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79516253174534,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p6","24-May","B2","2","6","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",42.17295283,277.1714824,1.017934309,1.268642348,25.02182739,189.0328356,4.898075132,393.3123868,NA,3.946683455,0.979703667,18.9656424,NA,19.77838959,347.7086508,NA,712.1773049,42.80723765,"bilinear",FALSE,TRUE,-32.02,41.56947324,5.290420573,NA,NA,NA,NA,NA,NA,24.8145622843447,0.865023825607827,9.2,4,0,NA,NA,2.50621487603306,0,4,2.50621487603306,36.7087438829752,0.0272414660438376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05290420573,1.9420469384748,0.759702662095217,0.161071363598182,NA,NA,0.0531199908104382,0.0273525782297293,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2156.84930438607,1.76245759834607,1223.77372732831,"5/26/2023",714.7535,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08065644019784,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p7","24-May","B2","2","7","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",45.96398059,233.8695453,0.482225205,1.631668886,24.99364218,134.4329596,3.658611938,242.0257587,NA,1.414240722,0.656469247,16.02167325,NA,10.59610945,332.9691229,NA,710.5961026,42.75981477,"bilinear",FALSE,TRUE,-32.82,40.53322548,4.724069084,NA,NA,NA,NA,NA,NA,25.6622345375215,0.9009421414204,16.4,6,0,NA,NA,3.75932231404959,0,6,3.75932231404959,43.6248840348401,0.0229226970368877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04724069084,2.06086965962073,0.509121404411246,0.0934009940429207,NA,NA,0.0675241319582222,0.0327648726560654,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2342.16962894882,0.949253742794424,2467.37992525993,"5/26/2023",507.5145,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.80034538717394,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b2_p8","24-May","B2","2","8","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",26.46421648,241.6091605,0.26150402,1.502715347,24.99733777,171.4231958,1.912980598,263.1103151,NA,-0.023840226,0.264301608,16.73274936,NA,16.33579957,231.8640226,NA,710.2869298,42.74872938,"bilinear",FALSE,TRUE,-31,40.72769645,4.434707365,NA,NA,NA,NA,NA,NA,23.7358101135191,0.819313987860979,16.4,6,0,NA,NA,3.75932231404959,0,6,3.75932231404959,43.6248840348401,0.0229226970368877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04434707365,1.93463594526576,0.691570494813393,0.108163082539367,NA,NA,0.0675241319582222,0.0349027589006914,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,1932.05302153862,3.15830096778071,611.738096289236,"5/26/2023",631.0365,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53485830124747,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b3_p1","24-May","B3","3","1","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",29.66469507,277.7375797,0.55028943,1.493590438,24.99537388,139.0694925,2.737005123,252.9411186,NA,5.504533123,0.546150119,12.91388833,NA,6.707130574,334.5073488,NA,710.0420476,42.73997622,"bilinear",FALSE,TRUE,-32.77,38.96922896,2.274674711,NA,NA,NA,NA,NA,NA,25.6092139408414,0.898695505967855,20.2,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,40.2998166541358,0.0248140086735946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02274674711,0.916689738010994,1.18406521231863,0.21945096700452,NA,NA,0.0604783063787954,0.0659746737320519,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2330.354230553,0.992800235098258,2347.253906847,"5/26/2023",1342.3975,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81881097034995,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b3_p2","24-May","B3","3","2","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",24.1420067,220.7614296,0.251094291,1.499950131,24.99513686,159.7137434,4.063221815,291.3442599,NA,6.264256436,0.716732067,17.86151735,NA,9.709523051,317.0725347,NA,710.0232034,42.73937834,"bilinear",FALSE,TRUE,-32.53,38.95063472,4.354326691,NA,NA,NA,NA,NA,NA,25.3547913630397,0.887914888264393,13.1,7,0,NA,NA,4.38587603305785,0,7,4.38587603305785,29.8686052712407,0.0334799697179989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04354326691,1.30057665155507,0.958456611119964,0.178160304598906,NA,NA,0.0398820179391506,0.0306648730710833,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2274.0729868748,1.21534703533228,1871.13056663117,"5/26/2023",444.5425,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82416524525591,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b3_p3","24-May","B3","3","3","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","gibson",24.61014741,282.7238252,0.442006105,1.496270555,24.99714975,118.429727,1.572447016,222.2406582,NA,3.962671414,0.32917838,13.9181814,NA,5.000796509,373.424038,NA,710.1461817,42.74377518,"bilinear",FALSE,TRUE,-33.38,38.93716732,2.782120696,NA,NA,NA,NA,NA,NA,26.2564399660673,0.926120337545226,18.2,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,36.3097357972907,0.0275408228135501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02782120696,1.01018067427935,0.91501411591028,0.174970524025797,NA,NA,0.0523191219199298,0.0517918460054226,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2476.62931138961,0.528024717439215,4690.36624535425,"5/26/2023",1107.6365,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87656143292469,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
"ln_b3_p4","24-May","B3","3","4","LN","predrought",29.16,1.95,0,13.7704918,175,0,"t1","stan",35.15682449,291.0311278,0.897863597,1.50120993,24.99605139,145.9014374,1.037631667,242.4905334,NA,2.433655745,0.155872258,11.8591699,NA,6.859451545,281.4837334,NA,710.0794232,42.74138235,"bilinear",FALSE,TRUE,-31.68,36.94218569,3.40991764,NA,NA,NA,NA,NA,NA,24.4547257105089,0.849776513157158,17.5,8,0,NA,NA,5.01242975206612,0,8,5.01242975206612,34.9132074973949,0.0286424557260921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0340991764,1.19051162114347,0.956515590293047,0.161994990002133,NA,NA,0.0495432057770712,0.0416150543154594,976,90495.2638438288,0.948628353031164,4.77311901816362,91.9665167129146,1950,420,2080.48988303056,2.18313264647297,952.983725653026,"5/26/2023",345.06,"2023-05-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66201606866417,NA,NA,NA,NA,NA,0,"70 ppm","LN x predrought"
